"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.216621083E0,7.634124756E-3,8.292755127E-2,9.913883972E0,9.914233741E0
3.226667083E0,2.395019531E-3,8.113128662E-2,9.860295410E0,9.860629473E0
3.236714083E0,-3.293151855E-3,7.903564453E-2,9.830956421E0,9.831274670E0
3.246760083E0,-1.137634277E-2,7.274871826E-2,9.895172882E0,9.895446840E0
3.256807083E0,-9.430389404E-3,8.427474976E-2,9.921368408E0,9.921730810E0
3.266854083E0,-1.272354126E-2,8.741821289E-2,9.852661285E0,9.853057304E0
3.276900083E0,-1.871109009E-2,7.933502197E-2,9.855056305E0,9.855393393E0
3.286947083E0,-1.990859985E-2,8.786727905E-2,9.897418213E0,9.897828261E0
3.296993083E0,-1.676513672E-2,8.771759033E-2,9.842183075E0,9.842588233E0
3.307040083E0,-1.407073975E-2,8.696914673E-2,9.800270233E0,9.800666215E0
3.317087083E0,-1.541793823E-2,9.116043091E-2,9.840237122E0,9.840671448E0
3.327133083E0,-1.092727661E-2,9.101074219E-2,9.851763153E0,9.852189583E0
3.337180083E0,-5.239105225E-3,9.475296021E-2,9.828112335E0,9.828570478E0
3.347226083E0,-5.837860107E-3,8.382568359E-2,9.805958405E0,9.806318425E0
3.357273083E0,-1.392105103E-2,8.008346558E-2,9.847571869E0,9.847907335E0
3.367320083E0,-8.981323242E-3,7.634124756E-2,9.932145996E0,9.932443442E0
3.377366083E0,5.239105225E-3,7.798782349E-2,9.785900116E0,9.786212272E0
3.387413083E0,-3.742218018E-3,8.008346558E-2,9.818681946E0,9.819009243E0
3.397459083E0,-1.437011719E-2,8.562194824E-2,9.943672028E0,9.944051036E0
3.407506083E0,7.484436035E-4,8.562194824E-2,9.895322571E0,9.895693026E0
3.417553083E0,-1.122665405E-2,8.367599487E-2,9.794582062E0,9.794945915E0
3.427599083E0,-1.197509766E-2,6.676116943E-2,9.857601013E0,9.857834356E0
3.437646083E0,-7.634124756E-3,7.185058594E-2,9.862840118E0,9.863104784E0
3.447692083E0,-9.280700684E-3,8.247848511E-2,9.773625641E0,9.773978054E0
3.457739083E0,-7.035369873E-3,1.071771240E-1,9.762698364E0,9.763289189E0
3.467786083E0,-4.790039062E-3,9.101074219E-2,9.949659576E0,9.950076964E0
3.477832083E0,9.280700684E-3,9.235794067E-2,9.919721832E0,9.920156115E0
3.487879083E0,1.422042847E-2,8.247848511E-2,9.817334747E0,9.817691504E0
3.497925083E0,9.580078125E-3,7.963439941E-2,9.917177124E0,9.917501476E0
3.507972083E0,1.586700439E-2,7.140151978E-2,9.975855103E0,9.976123243E0
3.518019083E0,1.212478638E-2,7.858657837E-2,9.869276733E0,9.869597059E0
3.528065083E0,9.879455566E-3,6.855743408E-2,9.836045837E0,9.836289719E0
3.538112083E0,3.143463135E-3,5.763015747E-2,9.959089966E0,9.959257204E0
3.548158083E0,2.095642090E-3,6.331832886E-2,9.951605530E0,9.951807184E0
3.558205083E0,-1.646575928E-2,7.185058594E-2,9.811047821E0,9.811324731E0
3.568251083E0,-3.832031250E-2,8.592132568E-2,9.837243347E0,9.837693205E0
3.578298083E0,-4.490661621E-2,9.924362183E-2,9.884844360E0,9.885444549E0
3.588345083E0,-3.592529297E-2,1.109193420E-1,9.809101868E0,9.809794757E0
3.598391083E0,-3.068618774E-2,1.070274353E-1,9.749974823E0,9.750610523E0
3.608438083E0,-3.008743286E-2,9.804611206E-2,9.805808716E0,9.806345031E0
3.618485083E0,-2.409988403E-2,7.948471069E-2,9.857151947E0,9.857501871E0
3.628531083E0,-1.451980591E-2,7.394622803E-2,9.800569611E0,9.800859328E0
3.638578083E0,-1.826202393E-2,7.005432129E-2,9.791438599E0,9.791706232E0
3.648624083E0,-1.167572021E-2,5.523513794E-2,9.858349457E0,9.858511107E0
3.658671083E0,-8.831634521E-3,5.703140259E-2,9.889035645E0,9.889204041E0
3.668717083E0,-8.382568359E-3,6.960525513E-2,9.858798523E0,9.859047798E0
3.678764083E0,-1.032852173E-2,7.274871826E-2,9.871372375E0,9.871645842E0
3.688811083E0,-2.544708252E-3,8.607101440E-2,9.933343506E0,9.933716721E0
3.698857083E0,-2.544708252E-3,8.756790161E-2,9.908345490E0,9.908732762E0
3.708904083E0,-4.490661621E-3,9.789642334E-2,9.849817200E0,9.850304703E0
3.718950083E0,-5.239105225E-3,9.984237671E-2,9.882748718E0,9.883254432E0
3.728997083E0,3.293151855E-3,9.550140381E-2,9.906848602E0,9.907309453E0
3.739044083E0,-4.490661621E-4,9.490264893E-2,9.851164398E0,9.851621527E0
3.749090083E0,-1.945953369E-3,7.978408813E-2,9.803114319E0,9.803439174E0
3.759137083E0,-2.993774414E-4,8.023315430E-2,9.870324554E0,9.870650650E0
3.769183083E0,1.796264648E-2,8.532257080E-2,9.891131287E0,9.891515593E0
3.779230083E0,5.837860107E-3,8.187973022E-2,9.830507355E0,9.830850076E0
3.789277083E0,2.694396973E-3,8.023315430E-2,9.820777588E0,9.821105694E0
3.799323083E0,-5.239105225E-3,7.125183105E-2,9.866582336E0,9.866840998E0
3.809370083E0,-1.167572021E-2,7.484436035E-2,9.842781830E0,9.843073308E0
3.819416083E0,-1.706451416E-2,8.158035278E-2,9.793384552E0,9.793739201E0
3.829463083E0,-2.350112915E-2,8.098159790E-2,9.851763153E0,9.852124012E0
3.839510083E0,-1.706451416E-2,7.634124756E-2,9.899214478E0,9.899523547E0
3.849556083E0,-1.781295776E-2,8.607101440E-2,9.830357666E0,9.830750600E0
3.859603083E0,-1.930984497E-2,8.232879639E-2,9.821825409E0,9.822189433E0
3.869649083E0,-1.975891113E-2,9.954299927E-2,9.892029419E0,9.892549987E0
3.879696083E0,-2.110610962E-2,9.520202637E-2,9.919572144E0,9.920051432E0
3.889743083E0,-5.987548828E-3,8.532257080E-2,9.855505371E0,9.855876517E0
3.899789083E0,-1.526824951E-2,9.610015869E-2,9.873168640E0,9.873648128E0
3.909836083E0,-1.526824951E-2,8.637039185E-2,9.938582611E0,9.938969629E0
3.919882083E0,-8.382568359E-3,8.577163696E-2,9.902357941E0,9.902732947E0
3.929929083E0,-1.616638184E-2,7.349716187E-2,9.824070740E0,9.824358966E0
3.939976083E0,-1.871109009E-2,7.559280396E-2,9.858199768E0,9.858507344E0
3.950022083E0,-2.050735474E-2,8.442443848E-2,9.893526306E0,9.893907762E0
3.960069083E0,-1.736389160E-2,7.379653931E-2,9.834548950E0,9.834841152E0
3.970115083E0,-1.197509766E-2,7.634124756E-2,9.801467743E0,9.801772355E0
3.980162083E0,-1.437011719E-2,8.173004150E-2,9.849667511E0,9.850017075E0
3.990209083E0,-4.790039062E-3,8.247848511E-2,9.862391052E0,9.862737090E0
4.000255083E0,-5.837860107E-3,8.801696777E-2,9.800419922E0,9.800816890E0
4.010302083E0,-6.137237549E-3,1.032852173E-1,9.833201752E0,9.833746091E0
4.020348083E0,3.293151855E-3,8.472381592E-2,9.914333038E0,9.914695586E0
4.030395083E0,1.032852173E-2,8.861572266E-2,9.873018951E0,9.873422033E0
4.040442083E0,3.442840576E-3,8.173004150E-2,9.808802490E0,9.809143589E0
4.050488083E0,-4.490661621E-3,8.816665649E-2,9.858648834E0,9.859044090E0
4.060535083E0,-4.490661621E-3,9.250762939E-2,9.897567902E0,9.898001222E0
4.070580958E0,-3.742218018E-3,8.741821289E-2,9.830207977E0,9.830597379E0
4.080627958E0,-1.496887207E-4,8.547225952E-2,9.762099609E0,9.762473780E0
4.090674958E0,-5.538482666E-3,9.355545044E-2,9.864486694E0,9.864931882E0
4.100720958E0,-1.182540894E-2,7.304809570E-2,9.884245605E0,9.884522601E0
4.110767958E0,-1.272354126E-2,6.032455444E-2,9.787696381E0,9.787890548E0
4.120813958E0,-1.661544800E-2,6.571334839E-2,9.834548950E0,9.834782528E0
4.130860958E0,-2.739303589E-2,5.822891235E-2,9.929601288E0,9.929809803E0
4.140907958E0,-3.712280273E-2,5.538482666E-2,9.848020935E0,9.848246642E0
4.150953958E0,-4.385879517E-2,6.092330933E-2,9.739346924E0,9.739636222E0
4.161000958E0,-4.909790039E-2,7.185058594E-2,9.826316071E0,9.826701411E0
4.171046958E0,-3.802093506E-2,8.083190918E-2,9.962532806E0,9.962933268E0
4.181093958E0,-4.505630493E-2,9.071136475E-2,9.878856812E0,9.879376019E0
4.191140958E0,-3.607498169E-2,9.475296021E-2,9.801318054E0,9.801842435E0
4.201186958E0,-1.826202393E-2,1.011895752E-1,9.912686462E0,9.913219746E0
4.211233958E0,-1.242416382E-2,9.071136475E-2,9.964927826E0,9.965348438E0
4.221279958E0,-3.293151855E-3,1.023870850E-1,9.868677979E0,9.869209644E0
4.231326958E0,1.481918335E-2,9.969268799E-2,9.862241364E0,9.862756357E0
4.241373958E0,1.960922241E-2,9.595046997E-2,9.970316620E0,9.970797587E0
4.251419958E0,3.427871704E-2,9.714797974E-2,9.941576385E0,9.942110128E0
4.261466958E0,3.323089600E-2,8.038284302E-2,9.852212219E0,9.852596171E0
4.271512958E0,3.472778320E-2,7.679031372E-2,9.917775879E0,9.918133955E0
4.281559958E0,3.188369751E-2,7.843688965E-2,9.916877747E0,9.917239190E0
4.291606958E0,1.601669312E-2,7.753875732E-2,9.814790039E0,9.815109388E0
4.301652958E0,1.511856079E-2,6.601272583E-2,9.814191284E0,9.814424935E0
4.311699958E0,9.131011963E-3,6.616241455E-2,9.881401520E0,9.881627236E0
4.321745958E0,5.239105225E-3,8.053253174E-2,9.837842102E0,9.838173111E0
4.331792958E0,-8.681945801E-3,8.322692871E-2,9.761051788E0,9.761410457E0
4.341839958E0,-2.350112915E-2,8.457412720E-2,9.840686188E0,9.841077671E0
4.351885958E0,-2.424957275E-2,1.019380188E-1,9.902058563E0,9.902612948E0
4.361932958E0,-3.323089600E-2,9.714797974E-2,9.812395020E0,9.812932184E0
4.371978958E0,-3.158432007E-2,9.744735718E-2,9.819430389E0,9.819964701E0
4.382025958E0,-2.948867798E-2,9.475296021E-2,9.906848602E0,9.907345605E0
4.392072958E0,-2.350112915E-2,9.071136475E-2,9.896669769E0,9.897113386E0
4.402118958E0,-1.960922241E-2,9.101074219E-2,9.848020935E0,9.848460987E0
4.412165958E0,-2.170486450E-2,8.846603394E-2,9.877808990E0,9.878228981E0
4.422211958E0,-2.484832764E-2,8.472381592E-2,9.899064789E0,9.899458534E0
4.432258958E0,-1.616638184E-2,8.562194824E-2,9.856403503E0,9.856788650E0
4.442305958E0,-1.182540894E-2,7.439529419E-2,9.828262024E0,9.828550702E0
4.452351958E0,-2.245330811E-3,8.053253174E-2,9.870623932E0,9.870952707E0
4.462398958E0,-1.047821045E-3,8.382568359E-2,9.889784088E0,9.890139390E0
4.472444958E0,2.544708252E-3,9.475296021E-2,9.844727783E0,9.845184088E0
4.482491958E0,2.544708252E-3,8.771759033E-2,9.843679962E0,9.844071112E0
4.492538958E0,3.891906738E-3,9.190887451E-2,9.900411987E0,9.900839354E0
4.502584958E0,1.601669312E-2,9.430389404E-2,9.862690430E0,9.863154276E0
4.512631958E0,1.616638184E-2,8.008346558E-2,9.812544708E0,9.812884814E0
4.522677958E0,1.077758789E-2,8.502319336E-2,9.847122803E0,9.847495752E0
4.532724958E0,8.232879639E-3,7.978408813E-2,9.896520081E0,9.896845103E0
4.542771958E0,2.844085693E-3,7.723937988E-2,9.860145721E0,9.860448654E0
4.552817958E0,-1.197509766E-3,7.334747314E-2,9.834099884E0,9.834373484E0
4.562864958E0,-1.392105103E-2,7.589218140E-2,9.884994049E0,9.885295179E0
4.572910958E0,-1.811233521E-2,8.637039185E-2,9.884544983E0,9.884938918E0
4.582957958E0,-2.739303589E-2,7.978408813E-2,9.827363892E0,9.827725929E0
4.593004958E0,-4.056564331E-2,7.125183105E-2,9.853409729E0,9.853750843E0
4.603050958E0,-3.457809448E-2,6.975494385E-2,9.903106384E0,9.903412415E0
4.613097958E0,-3.637435913E-2,7.529342651E-2,9.875114594E0,9.875468618E0
4.623143958E0,-3.023712158E-2,8.187973022E-2,9.834998016E0,9.835385328E0
4.633190958E0,-1.481918335E-2,7.679031372E-2,9.872719574E0,9.873029330E0
4.643237958E0,-7.185058594E-3,7.499404907E-2,9.884694672E0,9.884981764E0
4.653283958E0,-4.191284180E-3,9.535171509E-2,9.840985565E0,9.841448390E0
4.663330958E0,2.245330811E-3,8.936416626E-2,9.833052063E0,9.833458388E0
4.673376958E0,3.293151855E-3,8.622070312E-2,9.875713348E0,9.876090269E0
4.683423958E0,1.227447510E-2,8.337661743E-2,9.871671753E0,9.872031479E0
4.693470958E0,1.377136230E-2,7.768844604E-2,9.822274475E0,9.822591359E0
4.703516958E0,4.790039062E-3,8.502319336E-2,9.847422180E0,9.847790386E0
4.713563958E0,5.987548828E-3,9.400451660E-2,9.907147980E0,9.907595762E0
4.723609958E0,1.167572021E-2,8.741821289E-2,9.864337006E0,9.864731260E0
4.733656958E0,5.987548828E-4,9.250762939E-2,9.822274475E0,9.822710109E0
4.743702958E0,1.796264648E-3,1.043330383E-1,9.876162415E0,9.876713656E0
4.753749958E0,-7.035369873E-3,9.145980835E-2,9.883197784E0,9.883623467E0
4.763796958E0,-1.466949463E-2,8.771759033E-2,9.831405487E0,9.831807739E0
4.773842958E0,-1.317260742E-2,8.322692871E-2,9.851613464E0,9.851973817E0
4.783889958E0,-1.392105103E-2,8.487350464E-2,9.894873505E0,9.895247293E0
4.793936958E0,-1.706451416E-2,8.726852417E-2,9.863438873E0,9.863839688E0
4.803982958E0,-2.574645996E-2,7.723937988E-2,9.848020935E0,9.848357484E0
4.814029958E0,-1.975891113E-2,7.798782349E-2,9.863887939E0,9.864216025E0
4.824075958E0,-2.155517578E-2,8.427474976E-2,9.881102142E0,9.881485030E0
4.834122958E0,-1.631607056E-2,7.484436035E-2,9.884994049E0,9.885290853E0
4.844168958E0,-1.002914429E-2,7.694000244E-2,9.827962646E0,9.828268928E0
4.854215958E0,-1.736389160E-2,8.846603394E-2,9.860445099E0,9.860857229E0
4.864262958E0,-6.286926270E-3,8.592132568E-2,9.905800781E0,9.906175403E0
4.874308958E0,3.143463135E-3,7.828720093E-2,9.862391052E0,9.862702268E0
4.884355958E0,-8.083190918E-3,8.202941895E-2,9.824968872E0,9.825314626E0
4.894402958E0,-4.790039062E-3,8.277786255E-2,9.877808990E0,9.878156993E0
4.904448958E0,4.191284180E-3,8.996292114E-2,9.875863037E0,9.876273671E0
4.914495958E0,-4.490661621E-3,9.804611206E-2,9.821526031E0,9.822016432E0
4.924541958E0,-4.939727783E-3,8.951385498E-2,9.830507355E0,9.830916131E0
4.934588958E0,5.239105225E-3,8.427474976E-2,9.893975372E0,9.894335670E0
4.944634958E0,-2.544708252E-3,8.113128662E-2,9.873617706E0,9.873951356E0
4.954681958E0,-7.783813477E-3,1.011895752E-1,9.790390778E0,9.790916785E0
4.964728958E0,-9.879455566E-3,9.041198730E-2,9.852511597E0,9.852931376E0
4.974774958E0,-1.736389160E-2,9.430389404E-2,9.918823700E0,9.919287188E0
4.984821958E0,-7.185058594E-3,9.804611206E-2,9.838590546E0,9.839081694E0
4.994867958E0,-7.484436035E-4,8.622070312E-2,9.824370117E0,9.824748484E0
5.004914958E0,-3.742218018E-3,8.382568359E-2,9.933343506E0,9.933697899E0
5.014961958E0,-1.496887207E-4,8.322692871E-2,9.887538757E0,9.887889028E0
5.025007958E0,-1.212478638E-2,8.696914673E-2,9.815837860E0,9.816230618E0
5.035054958E0,-1.945953369E-3,8.696914673E-2,9.858050079E0,9.858433891E0
5.045100958E0,9.580078125E-3,8.337661743E-2,9.900861053E0,9.901216745E0
5.055147958E0,-6.286926270E-3,9.101074219E-2,9.869127045E0,9.869548678E0
5.065194958E0,-1.796264648E-2,8.637039185E-2,9.822573853E0,9.822969998E0
5.075240458E0,-1.571731567E-2,8.607101440E-2,9.864636383E0,9.865024390E0
5.085287458E0,-1.437011719E-2,8.217910767E-2,9.884095917E0,9.884447986E0
5.095333458E0,-1.901046753E-2,7.514373779E-2,9.810299377E0,9.810605580E0
5.105380458E0,-2.080673218E-2,7.679031372E-2,9.816137238E0,9.816459644E0
5.115427458E0,-1.317260742E-2,7.394622803E-2,9.890532532E0,9.890817728E0
5.125473458E0,7.484436035E-4,8.562194824E-2,9.843230896E0,9.843603311E0
5.135520458E0,5.688171387E-3,9.924362183E-2,9.801168365E0,9.801672458E0
5.145566458E0,8.981323242E-4,9.445358276E-2,9.848619690E0,9.849072651E0
5.155613458E0,-1.796264648E-3,8.277786255E-2,9.877958679E0,9.878305678E0
5.165660458E0,-1.332229614E-2,7.289840698E-2,9.814340973E0,9.814620746E0
5.175706458E0,-2.125579834E-2,7.574249268E-2,9.817484436E0,9.817799620E0
5.185753458E0,-1.107696533E-2,7.319778442E-2,9.919272766E0,9.919549023E0
5.195799458E0,-1.691482544E-2,1.011895752E-1,9.900112610E0,9.900644177E0
5.205846458E0,-2.365081787E-2,1.056802368E-1,9.806856537E0,9.807454451E0
5.215893458E0,-1.496887207E-2,9.340576172E-2,9.855954437E0,9.856408401E0
5.225939458E0,-1.466949463E-2,7.873626709E-2,9.933642883E0,9.933965750E0
5.235986458E0,-2.709365845E-2,7.559280396E-2,9.841284943E0,9.841612554E0
5.246033458E0,-3.218307495E-2,4.580474854E-2,9.769883423E0,9.770043803E0
5.256079458E0,-4.550537109E-2,6.002517700E-2,9.889784088E0,9.890070934E0
5.266126458E0,-3.412902832E-2,9.086105347E-2,9.903106384E0,9.903582008E0
5.276172458E0,-3.592529297E-3,1.116677856E-1,9.748328247E0,9.748968469E0
5.286219458E0,1.990859985E-2,1.257385254E-1,9.853858795E0,9.854681105E0
5.296265458E0,3.951782227E-2,1.085243225E-1,1.000429596E1,1.000496261E1
5.306312458E0,2.380050659E-2,1.041833496E-1,9.862690430E0,9.863269394E0
5.316359458E0,-3.891906738E-3,9.819580078E-2,9.899962921E0,9.900450667E0
5.326405458E0,-8.382568359E-3,8.262817383E-2,9.845176849E0,9.845527151E0
5.336452458E0,-3.397933960E-2,6.945556641E-2,9.817035370E0,9.817339870E0
5.346499458E0,-6.062393188E-2,4.385879517E-2,9.779463501E0,9.779749753E0
5.356545458E0,-4.969665527E-2,2.095642090E-2,9.753118286E0,9.753267413E0
5.366592458E0,-3.203338623E-2,1.481918335E-2,9.938881989E0,9.938944659E0
5.376638458E0,-1.032852173E-2,4.819976807E-2,9.873617706E0,9.873740755E0
5.386685458E0,2.694396973E-3,5.029541016E-2,9.875713348E0,9.875841788E0
5.396732458E0,-2.095642090E-3,7.140151978E-2,9.886191559E0,9.886449621E0
5.406778458E0,1.526824951E-2,8.607101440E-2,9.829010468E0,9.829399173E0
5.416825458E0,2.484832764E-2,7.289840698E-2,9.890083466E0,9.890383338E0
5.426871458E0,7.334747314E-3,7.918533325E-2,9.878258057E0,9.878578154E0
5.436918458E0,-2.679428101E-2,9.145980835E-2,9.821975098E0,9.822437460E0
5.446965458E0,-2.634521484E-2,1.203497314E-1,9.829459534E0,9.830231577E0
5.457011458E0,-8.532257080E-3,1.369651794E-1,9.892029419E0,9.892981264E0
5.467058458E0,-4.490661621E-4,1.308279419E-1,9.866582336E0,9.867449678E0
5.477104458E0,-1.047821045E-2,1.255888367E-1,9.882449341E0,9.883252872E0
5.487151458E0,-2.499801636E-2,1.285826111E-1,9.909992065E0,9.910857739E0
5.497198458E0,-2.290237427E-2,1.344204712E-1,9.859546967E0,9.860489834E0
5.507244458E0,-1.047821045E-2,8.652008057E-2,9.793234863E0,9.793622650E0
5.517291458E0,1.496887207E-4,5.942642212E-2,9.926906891E0,9.927084766E0
5.527337458E0,3.742218018E-3,5.673202515E-2,9.980495453E0,9.980657394E0
5.537384458E0,6.137237549E-3,4.430786133E-2,9.832303619E0,9.832405368E0
5.547431458E0,-1.796264648E-3,5.688171387E-2,9.824070740E0,9.824235576E0
5.557477458E0,-1.317260742E-2,6.032455444E-2,9.887089691E0,9.887282495E0
5.567524458E0,7.334747314E-3,8.741821289E-2,9.834998016E0,9.835389251E0
5.577570458E0,1.796264648E-2,8.906478882E-2,9.852810974E0,9.853229891E0
5.587617458E0,3.532653809E-2,9.430389404E-2,9.873168640E0,9.873682200E0
5.597664458E0,3.323089600E-2,8.562194824E-2,9.906549225E0,9.906974965E0
5.607710458E0,2.095642090E-3,8.143066406E-2,9.839937744E0,9.840274902E0
5.617757458E0,-1.975891113E-2,9.759704590E-2,9.776020660E0,9.776527786E0
5.627803458E0,-1.871109009E-2,1.056802368E-1,9.818232880E0,9.818819445E0
5.637850458E0,-7.484436035E-3,1.312770081E-1,9.823771362E0,9.824651314E0
5.647897458E0,-1.826202393E-2,1.393601990E-1,9.768386536E0,9.769397641E0
5.657943458E0,-2.694396973E-3,1.330732727E-1,9.803713074E0,9.804616555E0
5.667990458E0,4.490661621E-4,1.176553345E-1,9.940528564E0,9.941224830E0
5.678036458E0,-7.185058594E-3,9.595046997E-2,9.915829926E0,9.916296750E0
5.688083458E0,-3.637435913E-2,7.589218140E-2,9.818083191E0,9.818443882E0
5.698130458E0,-5.792953491E-2,4.236190796E-2,9.887838135E0,9.888098571E0
5.708176458E0,-7.858657837E-2,1.242416382E-2,9.887838135E0,9.888158230E0
5.718223458E0,-5.777984619E-2,-6.286926270E-3,9.829758911E0,9.829930737E0
5.728269458E0,-2.454895020E-2,1.631607056E-2,9.826914825E0,9.826959034E0
5.738316458E0,-1.945953369E-3,6.361770630E-2,9.873617706E0,9.873822847E0
5.748363458E0,1.631607056E-2,8.681945801E-2,9.889933777E0,9.890328303E0
5.758409458E0,2.709365845E-2,1.270857239E-1,9.873468018E0,9.874323042E0
5.768456458E0,3.667373657E-2,1.422042847E-1,9.897268524E0,9.898358008E0
5.778502458E0,2.320175171E-2,1.273851013E-1,9.921967163E0,9.922811984E0
5.788549458E0,1.960922241E-2,1.169068909E-1,9.903106384E0,9.903815820E0
5.798596458E0,-1.811233521E-2,8.023315430E-2,9.874665527E0,9.875008086E0
5.808642458E0,-3.547622681E-2,6.331832886E-2,9.883646851E0,9.883913336E0
5.818689458E0,-2.050735474E-2,7.918533325E-2,9.882599030E0,9.882937541E0
5.828735458E0,6.436614990E-3,8.607101440E-2,9.861792297E0,9.862169993E0
5.838782458E0,6.436614990E-3,9.939331055E-2,9.821226654E0,9.821731693E0
5.848829458E0,-7.783813477E-3,1.326242065E-1,9.879006500E0,9.879899757E0
5.858875458E0,-2.454895020E-2,1.366658020E-1,9.907297668E0,9.908270651E0
5.868922458E0,-3.966751099E-2,1.097218323E-1,9.796228638E0,9.796923390E0
5.878968458E0,-2.514770508E-2,8.068222046E-2,9.864037628E0,9.864399645E0
5.889015458E0,-1.975891113E-2,5.224136353E-2,9.939780121E0,9.939937043E0
5.899062458E0,-3.233276367E-2,4.340972900E-2,9.828112335E0,9.828261387E0
5.909108458E0,-3.353027344E-2,5.463638306E-2,9.753267975E0,9.753478641E0
5.919155458E0,-2.245330811E-2,8.307723999E-2,9.785001984E0,9.785380412E0
5.929202458E0,1.646575928E-3,1.005908203E-1,9.836195526E0,9.836710001E0
5.939248458E0,-7.484436035E-3,9.669891357E-2,9.841434631E0,9.841912533E0
5.949295458E0,-1.766326904E-2,7.319778442E-2,9.850865021E0,9.851152804E0
5.959341458E0,-3.218307495E-2,6.092330933E-2,9.952054596E0,9.952293107E0
5.969388458E0,-2.155517578E-2,4.790039063E-2,9.885742493E0,9.885882040E0
5.979434458E0,-4.430786133E-2,3.308120728E-2,9.757010193E0,9.757166877E0
5.989481458E0,-4.520599365E-2,5.403762817E-2,9.855655060E0,9.855906874E0
5.999528458E0,-3.083587646E-2,4.655319214E-2,9.908046112E0,9.908203460E0
6.009574458E0,-5.089416504E-3,7.259902954E-2,9.779912567E0,9.780183349E0
6.019621458E0,5.837860107E-3,1.053808594E-1,9.817484436E0,9.818051734E0
6.029668458E0,2.335144043E-2,1.240919495E-1,9.907896423E0,9.908701007E0
6.039714458E0,4.984634399E-2,1.442999268E-1,9.940827942E0,9.942000166E0
6.049761458E0,6.167175293E-2,1.568737793E-1,9.855954437E0,9.857395734E0
6.059807458E0,5.059478760E-2,1.368154907E-1,9.878856812E0,9.879933715E0
6.069855208E0,1.706451416E-2,1.044827271E-1,9.974358215E0,9.974920032E0
6.079902208E0,-4.939727783E-3,4.954696655E-2,9.841734009E0,9.841859967E0
6.089948208E0,-1.661544800E-2,5.074447632E-2,9.817484436E0,9.817629639E0
6.099995208E0,-7.783813477E-3,3.966751099E-2,9.956545258E0,9.956627319E0
6.110041208E0,-1.811233521E-2,7.110214233E-2,9.878856812E0,9.879129287E0
6.120088208E0,-4.924758911E-2,8.277786255E-2,9.817933502E0,9.818405968E0
6.130135208E0,-4.011657715E-2,9.699829102E-2,9.843530273E0,9.844089915E0
6.140181208E0,-2.993774414E-2,8.816665649E-2,9.899513855E0,9.899951727E0
6.150228208E0,-1.841171265E-2,7.708969116E-2,9.825118561E0,9.825438237E0
6.160274208E0,-3.607498169E-2,8.217910767E-2,9.894723816E0,9.895130833E0
6.170321208E0,-4.924758911E-2,5.942642212E-2,9.879156189E0,9.879457669E0
6.180368208E0,-6.227050781E-2,6.077362061E-2,9.808503113E0,9.808889048E0
6.190414208E0,-1.960922241E-2,7.349716187E-2,9.848769379E0,9.849063135E0
6.200461208E0,1.556762695E-2,5.942642212E-2,9.828112335E0,9.828304326E0
